,config,type,scheduling,modulation,periodicity,bias,modem,iteration,index,throughput,latency
53494,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,5,,18.3
53495,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,6,,21.4
53496,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,7,,20.2
53497,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,8,,18.7
53498,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,9,,21.7
53499,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,10,,19.7
53500,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,11,,18.0
53501,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,12,,21.6
53502,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,13,,20.5
53503,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,14,,18.4
53504,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,15,,21.2
53505,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,16,,19.7
53506,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,17,,17.6
53507,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,18,,20.5
53508,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,19,,18.9
53509,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,20,,17.4
53510,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,21,,20.5
53511,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,22,,18.6
53512,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,23,,21.8
53513,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,24,,20.2
53514,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,25,,18.7
53515,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,26,,21.8
53516,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,27,,20.4
53517,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,28,,18.5
53518,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,2,3,29,,21.5
53524,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,5,10.8,
53525,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,6,13.4,
53526,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,7,14.2,
53527,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,8,14.8,
53528,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,9,12.9,
53529,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,10,14.2,
53530,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,11,11.2,
53531,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,12,13.6,
53532,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,13,14.3,
53533,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,14,14.8,
53534,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,15,14.8,
53535,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,16,11.7,
53536,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,17,14.1,
53537,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,18,15.0,
53538,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,19,14.0,
53539,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,20,14.4,
53540,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,21,13.9,
53541,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,22,11.6,
53542,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,23,14.9,
53543,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,24,14.6,
53544,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,25,14.8,
53545,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,26,12.0,
53546,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,27,15.2,
53547,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,28,14.5,
53548,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,2,3,29,15.0,
53554,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,5,16.1,
53555,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,6,16.0,
53556,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,7,16.0,
53557,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,8,16.0,
53558,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,9,16.0,
53559,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,10,16.1,
53560,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,11,16.0,
53561,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,12,16.0,
53562,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,13,15.9,
53563,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,14,16.0,
53564,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,15,16.1,
53565,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,16,15.9,
53566,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,17,16.0,
53567,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,18,16.0,
53568,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,19,15.9,
53569,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,20,16.0,
53570,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,21,16.0,
53571,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,22,16.0,
53572,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,23,16.1,
53573,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,24,16.0,
53574,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,25,16.0,
53575,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,26,16.0,
53576,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,27,16.0,
53577,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,28,16.0,
53578,SR-64QAM-5-slot-BAL,DL,SR,64QAM,5,BAL,3,3,29,16.0,
53584,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,5,,22.6
53585,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,6,,15.6
53586,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,7,,19.1
53587,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,8,,12.7
53588,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,9,,20.8
53589,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,10,,19.2
53590,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,11,,22.4
53591,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,12,,66.2
53592,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,13,,19.7
53593,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,14,,22.4
53594,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,15,,20.7
53595,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,16,,18.7
53596,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,17,,21.5
53597,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,18,,19.6
53598,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,19,,12.9
53599,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,20,,21.9
53600,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,21,,19.7
53601,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,22,,22.6
53602,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,23,,20.5
53603,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,24,,18.6
53604,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,25,,21.5
53605,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,26,,20.4
53606,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,27,,18.6
53607,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,28,,21.3
53608,SR-64QAM-5-slot-BAL,RTT,SR,64QAM,5,BAL,3,3,29,,19.6
53614,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,5,14.5,
53615,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,6,14.8,
53616,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,7,11.6,
53617,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,8,14.7,
53618,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,9,14.7,
53619,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,10,14.1,
53620,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,11,14.8,
53621,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,12,11.6,
53622,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,13,14.8,
53623,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,14,14.5,
53624,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,15,14.8,
53625,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,16,15.1,
53626,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,17,11.1,
53627,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,18,14.0,
53628,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,19,14.4,
53629,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,20,13.4,
53630,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,21,14.3,
53631,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,22,11.5,
53632,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,23,14.8,
53633,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,24,14.4,
53634,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,25,14.2,
53635,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,26,11.6,
53636,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,27,14.6,
53637,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,28,14.7,
53638,SR-64QAM-5-slot-BAL,UL,SR,64QAM,5,BAL,3,3,29,14.5,
53644,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,5,23.7,
53645,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,6,23.6,
53646,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,7,23.6,
53647,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,8,23.7,
53648,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,9,23.6,
53649,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,10,23.7,
53650,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,11,23.7,
53651,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,12,23.6,
53652,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,13,23.7,
53653,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,14,23.7,
53654,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,15,23.6,
53655,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,16,23.7,
53656,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,17,23.7,
53657,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,18,23.6,
53658,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,19,23.6,
53659,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,20,23.7,
53660,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,21,23.5,
53661,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,22,23.7,
53662,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,23,23.7,
53663,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,24,23.6,
53664,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,25,23.7,
53665,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,26,23.7,
53666,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,27,23.6,
53667,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,28,23.7,
53668,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,0,3,29,23.7,
53674,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,5,,22.6
53675,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,6,,20.9
53676,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,7,,13.4
53677,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,8,,22.7
53678,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,9,,20.2
53679,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,10,,18.5
53680,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,11,,21.7
53681,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,12,,20.3
53682,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,13,,18.2
53683,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,14,,21.9
53684,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,15,,20.5
53685,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,16,,19.3
53686,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,17,,22.3
53687,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,18,,14.7
53688,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,19,,18.1
53689,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,20,,22.1
53690,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,21,,20.7
53691,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,22,,18.7
53692,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,23,,22.0
53693,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,24,,20.2
53694,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,25,,18.7
53695,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,26,,22.2
53696,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,27,,20.2
53697,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,28,,19.5
53698,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,0,3,29,,16.7
53704,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,5,7.22,
53705,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,6,7.66,
53706,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,7,6.5,
53707,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,8,6.97,
53708,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,9,7.24,
53709,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,10,7.82,
53710,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,11,7.03,
53711,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,12,7.19,
53712,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,13,7.37,
53713,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,14,7.88,
53714,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,15,7.49,
53715,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,16,7.08,
53716,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,17,7.23,
53717,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,18,7.0,
53718,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,19,6.29,
53719,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,20,6.63,
53720,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,21,8.28,
53721,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,22,7.36,
53722,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,23,7.23,
53723,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,24,7.26,
53724,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,25,7.88,
53725,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,26,7.44,
53726,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,27,8.03,
53727,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,28,8.63,
53728,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,0,3,29,7.82,
53734,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,5,23.6,
53735,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,6,23.5,
53736,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,7,23.6,
53737,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,8,23.6,
53738,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,9,23.5,
53739,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,10,23.6,
53740,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,11,23.6,
53741,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,12,23.5,
53742,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,13,23.6,
53743,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,14,23.6,
53744,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,15,23.5,
53745,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,16,23.6,
53746,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,17,23.6,
53747,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,18,23.5,
53748,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,19,23.6,
53749,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,20,23.6,
53750,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,21,23.5,
53751,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,22,23.6,
53752,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,23,23.6,
53753,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,24,23.5,
53754,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,25,23.6,
53755,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,26,23.6,
53756,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,27,23.5,
53757,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,28,23.6,
53758,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,1,3,29,23.5,
53764,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,5,,15.0
53765,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,6,,19.5
53766,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,7,,22.5
53767,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,8,,21.1
53768,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,9,,19.1
53769,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,10,,17.6
53770,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,11,,20.8
53771,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,12,,19.3
53772,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,13,,22.1
53773,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,14,,21.3
53774,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,15,,19.5
53775,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,16,,18.2
53776,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,17,,21.3
53777,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,18,,19.5
53778,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,19,,17.8
53779,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,20,,21.1
53780,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,21,,19.8
53781,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,22,,17.9
53782,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,23,,21.9
53783,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,24,,20.1
53784,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,25,,18.7
53785,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,26,,22.1
53786,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,27,,20.4
53787,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,28,,19.4
53788,SR-64QAM-5-slot-DL,RTT,SR,64QAM,5,DL,1,3,29,,21.8
53794,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,5,7.74,
53795,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,6,7.63,
53796,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,7,7.75,
53797,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,8,7.67,
53798,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,9,7.62,
53799,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,10,7.99,
53800,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,11,7.76,
53801,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,12,8.14,
53802,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,13,7.6,
53803,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,14,7.53,
53804,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,15,7.75,
53805,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,16,7.74,
53806,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,17,7.76,
53807,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,18,7.73,
53808,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,19,8.0,
53809,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,20,7.65,
53810,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,21,8.53,
53811,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,22,8.4,
53812,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,23,8.34,
53813,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,24,8.43,
53814,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,25,8.38,
53815,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,26,8.0,
53816,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,27,8.39,
53817,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,28,8.17,
53818,SR-64QAM-5-slot-DL,UL,SR,64QAM,5,DL,1,3,29,8.14,
53824,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,5,23.7,
53825,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,6,23.5,
53826,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,7,23.7,
53827,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,8,23.7,
53828,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,9,23.5,
53829,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,10,23.7,
53830,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,11,23.7,
53831,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,12,23.5,
53832,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,13,23.7,
53833,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,14,23.7,
53834,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,15,23.5,
53835,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,16,23.7,
53836,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,17,23.7,
53837,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,18,23.5,
53838,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,19,23.7,
53839,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,20,23.7,
53840,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,21,23.5,
53841,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,22,23.7,
53842,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,23,23.7,
53843,SR-64QAM-5-slot-DL,DL,SR,64QAM,5,DL,2,3,24,23.5,
